company_code,company_name,pdf_filename,page_index,pdf_file_page,matched_categories,matched_keywords,issuer_alias_hits,hard_negative_hits,non_target_keywords,rule_or_promise_keywords,strong_event_hits,score,candidate_status,selection_source,parent_hit_page,expansion_reason,section_context,section_context_source,entity_scope,entity_scope_reason,issuer_bound_event,issuer_bound_event_reason,event_evidence_count,non_event_narrative,text_length,snippet
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,52,53,historical_evolution|equity_snapshot|overall_conversion,持股数量|持股比例|整体变更|股东变化|股权结构,赛分有限,,,,action|amount_or_ratio|date|issuer_alias|snapshot_signature|target_keyword,22,candidate,direct_hit+event_bundle_context+table_continuation,50,bridge_page_continuity|event_heading|issuer_bound_event|same_section_context|strong_core_signature|table_header_without_total|table_like,issuer_history,报告期内的股本和股东变化情况,issuer,issuer_bound_event_clause,yes,generic_issuer_in_capital_section,5,,772,"1-1-52 序号 发起人姓名/名称 持股数量（股） 持股比例（%） 苏州敦行 400,000 1.4542 陈志华 300,400 1.0921 耿卫东 300,000 1.0906 骏耀投资 200,000 0.7271 朱勤华 194,081 0.7056 华泰大健康二号 120,034 0.4364 唐斌 30,041 0.1092 道兴投资 28,079 0.1021 张敏 20,654 0.0751 合 计 27,506,769 100.0000 赛分有限在整体"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,53,54,historical_evolution|share_transfer_flow|equity_snapshot,出资比例|股东变化|股权转让,,,认缴出资额,,action|target_keyword,6,review,direct_hit+event_bundle_context+table_continuation,51,bridge_page_continuity|same_section_context|table_like|情况如下,issuer_history,报告期内的股本和股东变化情况,unclear,,no,,1,,598,1-1-53 序号 股东姓名/名称 认缴出资额 （万元） 实缴出资额 （万元） 出资比例 （%） 出资方式 黄学英 883.39 883.39 36.69 货币 周金清 280.00 280.00 11.63 货币 陆民 257.40 257.40 10.69 货币 高新同华 248.00 248.00 10.30 货币 华泰大健康一号 175.19 175.19 7.28 货币 苏州贤达 134.15 134.15 5.57 货币 苏州博达 114.94 114.94 4.77 货币 苏州杰贤 69.48 69.
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,55,share_transfer_flow,受让方|股权转让|转让方,赛分有限,,,,action|amount_or_ratio|date|direct_transfer_signature|issuer_alias|subscription_signature|target_keyword,22,candidate,direct_hit+event_bundle_context,52,bridge_page_continuity|event_heading|issuer_bound_event|same_section_context|strong_core_signature|情况如下,issuer_history,报告期内的股本和股东变化情况,issuer,issuer_bound_event_clause,yes,transfer_object_is_issuer,5,,288,1-1-54 1、2021 年4 月，报告期内第一次股权转让及第一次增资 （1）报告期内第一次股权转让 2021 年2 月22 日，赛分有限召开股东会并作出决议，同意黄学英将其持有 的赛分有限58.2243 万元注册资本分别转让给复星惟盈、朱勤华、唐斌及张敏。 2021 年1 月，黄学英与朱勤华签署了《股权转让协议》，2021 年2 月24 日， 黄学英与复星惟盈、唐斌、张敏签署了《股权转让协议》。 具体情况如下： 序号 转让方 受让方 转让单价 （元/注册资本） 注册资本 （万元） 转
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,55,56,share_transfer_flow|equity_snapshot,出资比例|受让方|股权结构|股权转让|转让方,赛分有限|赛分科技,,认缴出资额,,action|amount_or_ratio|date|establishment_signature|issuer_alias|snapshot_signature|subscription_signature|target_keyword,22,candidate,direct_hit+event_bundle_context,53,bridge_page_continuity|event_heading|issuer_bound_event|same_section_context|strong_core_signature|table_header_without_total|table_like|情况如下,issuer_history,报告期内的股本和股东变化情况,issuer,issuer_bound_event_clause,yes,issuer_transfer_structure_change,5,,852,"1-1-55 序号 转让方 受让方 转让单价 （元/注册资本） 注册资本 （万元） 转让价格 （万元） 朱勤华 19.4081 1,000.0000 唐斌 0.8872 45.7143 张敏 0.6100 31.4286 注：上述表格中转让单价和转让金额之间的细微差异，系计算过程四舍五入造成。 2021 年3 月，上述股权受让方将股权转让款项支付给黄学英。根据国家税 务总局苏州工业园区税务局第一税务所出具的完税证明，黄学英已就上述股权转 让事项缴纳了个人所"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,57,share_transfer_flow|equity_snapshot,出资比例|股权转让|转让其所持有的,赛分有限,承诺,认缴出资额,,action|amount_or_ratio|date|direct_transfer_signature|establishment_signature|issuer_alias|subscription_signature|target_keyword,17,candidate,direct_hit+event_bundle_context+table_continuation,55,bridge_page_continuity|issuer_bound_event|same_section_context|strong_core_signature|table_like,issuer_history,报告期内的股本和股东变化情况,issuer,issuer_bound_event_clause,yes,transfer_object_is_issuer,5,,1039,1-1-56 序号 股东姓名/名称 认缴出资额 （万元） 实缴出资额 （万元） 出资比例 （%） 出资方式 周金清 280.0000 280.0000 10.1793 货币 陆民 257.4000 257.4000 9.3577 货币 国寿疌泉 250.0615 250.0615 9.0909 货币 高新同华 248.0000 248.0000 9.0160 货币 华泰大健康一号 175.1887 175.1887 6.3689 货币 苏州贤达 134.1500 134.1500 4.8770 货币 苏州博达 11
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,57,58,company_establishment|historical_evolution|share_transfer_flow|equity_snapshot|overall_conversion,公司设立|出资比例|整体变更|股东变化|股权结构|股权转让,赛分有限,,认缴出资额,,action|date|issuer_alias|target_keyword,17,review,direct_hit+event_bundle_context,55,bridge_page_continuity|issuer_bound_event|same_section_context|table_like,issuer_history,报告期内的股本和股东变化情况,issuer,issuer_bound_event_clause,yes,issuer_transfer_structure_change,4,,943,1-1-57 双方将另行签署《股权转让协议》。 黄学英与高新同华就上述股权转让事宜签署了《股权转让协议》，就该次股 权转让事项，黄学英已经取得了免税证明。 本次股权转让后，赛分有限的股权结构如下： 序号 股东姓名/名称 认缴出资额 （万元） 实缴出资额 （万元） 出资比例 （%） 出资方式 黄学英 803.1668 803.1668 29.1989 货币 周金清 280.0000 280.0000 10.1793 货币 陆民 257.4000 257.4000 9.
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,58,59,subscription_flow|equity_snapshot,持股比例|新增股份|股权结构|认购金额,赛分科技,,,,action|amount_or_ratio|date|issuer_alias|snapshot_signature|target_keyword,25,candidate,direct_hit+event_bundle_context,56,bridge_page_continuity|event_heading|issuer_bound_event|same_section_context|strong_core_signature|table_like|情况如下,issuer_history,报告期内的股本和股东变化情况,issuer,issuer_bound_event_clause,yes,specific_alias_in_event_clause,5,,795,"1-1-58 4、2021 年11 月，报告期内第二次增资 2021 年10 月28 日，赛分科技召开2021 年第一次临时股东大会，决议同意 赛分科技增发股份4,243,901 股，新增股份由新增股东源峰磐赛、珠海峦恒、高 瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、 吴征涛认购。 2021 年10 月28 日，上述新增股东与赛分科技签署了《增资协议》。截至 2021 年11 月，上述新增股东已支付完毕全部增资款。 本次增资具体情况如下： 序号 股东姓名/名称 认购股份 （股） 股份价格 （元/股"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,60,subscription_flow|equity_snapshot,持股比例|新增股份,赛分科技,,,,action|amount_or_ratio|date|issuer_alias|target_keyword,21,review,direct_hit+event_bundle_context,57,bridge_page_continuity|issuer_bound_event|same_section_context|table_like,issuer_history,报告期内的股本和股东变化情况,issuer,issuer_bound_event_clause,yes,specific_alias_in_event_clause,5,,689,"1-1-59 序号 股东姓名/名称 股份数量（股） 持股比例（%） 华泰大健康一号 1,751,887 5.5176 源峰磐赛 1,571,815 4.9505 苏州贤达 1,341,500 4.2251 复星惟盈 1,263,621 3.9798 苏州博达 1,149,389 3.6200 苏州杰贤 694,800 2.1883 潘鼎 632,000 1.9905 珠海峦恒 628,726 1.9802 高瓴祈睿 628,726 1.9802 海佳同康 474,000 1.4929 国"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,60,61,equity_snapshot,持股比例|股权结构,赛分科技,,,,action|date|issuer_alias|target_keyword,18,review,direct_hit+event_bundle_context,58,bridge_page_continuity|issuer_bound_event|same_section_context|table_like,issuer_history,报告期内的股本和股东变化情况,issuer,issuer_bound_event_clause,yes,specific_alias_in_event_clause,4,,702,"1-1-60 2021 年11 月22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。 截至2021 年12 月，聚贝投资支付完毕全部增资款。 2021 年12 月6 日，赛分科技取得了江苏省市场监督管理局换发的《营业执 照》。 本次增资完成后，赛分科技的股权结构如下： 序号 股东姓名/名称 股份数量（股） 持股比例（%） 黄学英 8,031,668 25.2025 周金清 2,800,000 8.7861 高新同华 2,700,000 8.4723 陆民 2,574,000 8.07"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,61,62,equity_snapshot,持股比例,赛分科技,,,反稀释权|清算权,action|amount_or_ratio|capitalization_signature|date|issuer_alias|subscription_signature|target_keyword,18,candidate,direct_hit+event_bundle_context,59,bridge_page_continuity|issuer_bound_event|same_section_context|strong_core_signature|table_like,issuer_history,报告期内的股本和股东变化情况,issuer,issuer_bound_event_clause,yes,strong_issuer_capital_pattern,5,,872,"1-1-61 序号 股东姓名/名称 股份数量（股） 持股比例（%） 聚贝投资 117,886 0.3699 唐斌 30,041 0.0943 道兴投资 28,079 0.0881 张敏 20,654 0.0648 圣成投资 9,699 0.0304 圣祁投资 1,556 0.0049 合计 31,868,556 100.0000 该次增资中，赛分科技全体股东共同签署了《苏州赛分科技股份有限公司之 股东协议》，约定了投资方的特别权利，包括优先认购权、优先购买权、共同出 售权、反稀释权、优先"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,62,63,equity_snapshot,持股比例|股权结构,赛分科技,,,,action|issuer_alias|target_keyword,12,review,direct_hit+event_bundle_context,60,bridge_page_continuity|same_section_context|table_like,issuer_history,报告期内的股本和股东变化情况,unclear,,no,,1,,717,"1-1-62 执照》。 本次增资完成后，赛分科技的股权结构如下： 序号 股东姓名/名称 股份数量（股） 持股比例（%） 黄学英 92,364,177 25.2025 周金清 32,200,000 8.7861 高新同华 31,050,000 8.4723 陆民 29,601,000 8.0769 国寿疌泉 28,757,073 7.8467 华泰大健康一号 20,146,701 5.4972 源峰磐赛 18,075,873 4.9322 苏州贤达 15,427,250 4.2"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,63,64,share_transfer_flow|equity_snapshot,持股数量|持股比例|股份转让|转让方,赛分有限,,,,action|amount_or_ratio|date|issuer_alias|target_keyword,11,candidate,direct_hit,,,,,unclear,,no,,3,,606,"1-1-63 序号 股东姓名/名称 股份数量（股） 持股比例（%） 圣成投资 111,539 0.0304 圣祁投资 17,894 0.0049 合计 366,488,394 100.0000 三、公司成立以来重要事件 2011 年10 月，赛分有限以170 万美元向黄学英/刘鸿雁、陆民、周乃鼎、史 建伟、Cheer Rise Consultants Limited 收购美国赛分79,399 股股份，占美国赛分 股份总数的100%。该次股份收购后，赛分有限持有美国赛分100%的股份。 具"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,64,65,equity_snapshot,持股比例,,,,,amount_or_ratio|issuer_structure_heading|target_keyword,14,candidate,direct_hit,,,issuer_structure,公司股权关系,issuer,issuer_structure_table_continuation,no,,3,,554,"1-1-64 五、公司股权关系与内部组织结构 （一）公司股权关系 截至本招股说明书签署之日，公司股本总数为366,488,394 股，公司股东及 持股情况如下： 序号 股东姓名/名称 股份数量（股） 持股比例（%） 黄学英 92,364,177 25.2025 周金清 32,200,000 8.7861 高新同华 31,050,000 8.4723 陆民 29,601,000 8.0769 国寿疌泉 28,757,073 7.8467 华泰大健康一号 20,146,701 5.4972 源峰磐赛 18,075,873 4.9322 苏州贤达 15,427,250 4.2095 复星惟盈 14,531,642 3.9651 苏州博达 "
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,66,equity_snapshot,持股比例,,全资子公司,,,issuer_structure_heading|target_keyword,8,candidate,direct_hit,,,issuer_structure,公司股权关系,issuer,issuer_structure_table_continuation,no,,2,,401,"1-1-65 序号 股东姓名/名称 股份数量（股） 持股比例（%） 甘李药业 2,711,378 0.7398 骏耀投资 2,300,000 0.6276 朱勤华 2,231,932 0.6090 吴征涛 1,807,593 0.4932 国药二期 1,789,688 0.4883 华泰大健康二号 1,380,391 0.3767 聚贝投资 1,355,689 0.3699 唐斌 345,472 0.0943 道兴投资 322,909 0.0881 张敏 237,521 0.0648 圣"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,66,67,equity_snapshot,股东名称|股权结构,赛分科技,全资子公司,,,amount_or_ratio|date|issuer_alias|target_keyword,3,drop,direct_hit,,,,,unclear,,no,,2,,739,"注销子公司。发行人子公司基本情况如下： 1、美国赛分 美国赛分为发行人控股子公司，其基本情况如下： 名称： Sepax Technologies, Inc. 注册地： 美国特拉华州 主要生产经营地： 5 Innovation Way, Suite 100, Newark, DE 19711 授权发行股份： 1,500 美元（150,000 股，每股0.01 美元） 已发行股份： 85,599 股 成立日期： 2002 年2 月14 日 股权结构： 序号 股东名称 股权比例 赛分科技 92.76% HYL SERVICES, LLC1 7.24% 主营业务 主要从事分析色谱产品的研发、生产及销售 在发行人业务板块中 定位 美国赛分负责国外分析色谱产品的研发、生产和销售 财务数据（以下财务数据经容诚会计师审计） 项目 2024 年6 月30 日/2024 年1-6 月 （万元） 2023 年12 月31 日/2023 年度 （万元） 总资产 17,978.04 17,83"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,67,68,equity_snapshot,股东名称|股权结构,赛分科技,全资子公司,,,action|amount_or_ratio|date|issuer_alias|target_keyword,-2,drop,direct_hit,,,,,other_entity,entity_profile_heading:苏州赛分医疗器械有限公司,no,,3,,929,"1-1-67 成立日期： 2017 年12 月14 日 经营范围： 色谱介质研发、生产、销售。（依法须经批准的项目，经相关部门 批准后方可开展经营活动） 股权结构： 序号 股东名称 股权比例 赛分科技 100% 主营业务 主要从事工业纯化色谱填料的生产 在发行人业务板块中 定位 扬州赛分主要负责发行人工业纯化色谱填料的生产，是工业纯化色 谱填料的主要生产单位 财务数据（以下财务数据经容诚会计师审计） 项目 2024 年6 月30 日/2024 年1-6 月 （万元） 2023 年12 月31 日/2023 年度 （万元） 总资产 18,810.28 17,585.56 净资产 10,99"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,68,69,equity_snapshot,股东名称|股权结构,赛分科技,全资子公司,,,action|amount_or_ratio|date|issuer_alias|target_keyword,6,drop,direct_hit,,,,,unclear,,no,,3,,771,"1.14 864.40 净利润 -453.26 -270.21 4、赛分生科 赛分生科为发行人全资子公司，其基本情况如下： 名称： Sepax Bioscience Inc. 注册地： 美国特拉华州 主要生产经营地： 5 Innovation Way, Suite 200, Newark, DE 19711 授权发行股份： 5,000 美元（5,000 股，每股1.00 美元） 已发行股份： - 成立日期： 2022 年3 月15 日 股权结构： 序号 股东名称 股权比例 赛分科技 100% 主营业务 募投项目美国研发中心项目实施主体 在发行人业务板块中 定位 赛分生科是募投项目美国研发中心项目的实施主体，并负责开发海 外的工业纯化填料市场 财务数据（以下财务数据经容诚会计师审计） 项目 2024 年6 月30 日/2024 年1-6 月 （万元） 2023 年12 月31 日/2023 年度 （万元） 总资产 1,310.95 1,352.37 净资产 -416.4"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,69,70,equity_snapshot,股东名称|股权结构,,董事、监事、高级管理人员,,,action|amount_or_ratio|date|target_keyword,7,drop,direct_hit,,,,,unclear,,no,,3,,727,1-1-69 企业类型： 有限责任公司（外国法人独资） 法定代表人： 黄学英 成立日期： 2003 年3 月10 日 注销日期： 2021 年6 月17 日 经营范围： 研究、开发、生产化学分析仪器，销售自产产品，并提供相关技术 咨询与技术服务；上述产品同类商品的批发、进出口、佣金代理（拍 卖除外）及相关配套业务（涉及行政许可的，凭许可证经营）。 股权结构： 序号 股东名称 股权比例 美国赛分 100% 主营业务 报告期内无实际经营 在发行人业务板块中 定位 已注销 注：上海赛分报告期内无实际经营，已于2021 年6 月17 日注销，无最近一年一期数据。 （四）公司的下属分公司情况 报告期内，公司不存在设立分公司的情况。 六、公司实际控制人及持有公司 5%以上股份的主要股东情况 （一）控股股东及实际控制人情况 1、控股股东与实际控制人 截至本招股说明书签署日，黄学英直接持有公司9
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,70,71,equity_snapshot,出资比例|股权结构,赛分科技,员工持股平台,执行事务合伙人|认缴出资比例|认缴出资额,,action|amount_or_ratio|date|issuer_alias|target_keyword,-6,drop,direct_hit,,,,,platform_internal,合伙人|员工持股平台|执行事务合伙人|普通合伙人|有限合伙人|认缴出资比例|认缴出资额,no,,3,,856,1-1-70 （二）实际控制人控制的其他企业情况 截至本招股说明书签署日，公司实际控制人黄学英博士控制的其他企业有2 家，具体情况如下： 序号 企业名称 黄学英直接出资比例（%） 主要从事业务情况 苏州贤达 17.3873 赛分科技员工持股平台 苏州杰贤 53.2239 赛分科技员工持股平台 截至本招股说明书签署日，上述企业基本情况如下： 1、苏州贤达 中文名称： 苏州贤达企业管理合伙企业（有限合伙） 统一社会信用代码： 91320594MA1TDWGA75 注册地： 中国（江苏）自由贸易试验区苏州片区集贤街11 号赛分科技研发办 公大楼一楼办公室二 类型： 外商投资有限合伙企业 注册资本： 82
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,71,72,equity_snapshot,出资比例|股权结构,赛分科技,合伙份额,执行事务合伙人|认缴出资比例|认缴出资额,,action|amount_or_ratio|date|issuer_alias|target_keyword,-6,drop,direct_hit,,,,,platform_internal,合伙人|合伙份额|执行事务合伙人|普通合伙人|有限合伙人|认缴出资比例|认缴出资额,no,,3,,1019,1-1-71 序号 股东姓名 合伙人性质 认缴出资额 （万元） 认缴出资比例 （%） 出资方式 LUCERO SIERRA GIBBONS 有限合伙人 16.60500 2.0127 货币 毛慧明 有限合伙人 33.20995 4.0253 货币 周建新 有限合伙人 11.07000 1.3418 货币 TAH BEN HSU 有限合伙人 11.07000 1.3418 货币 合计 / 825.02250 100.0000 / 注1：苏州贤达人员构成系发行人国外员工。其中：TAH BEN HSU 自20
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,72,73,equity_snapshot,出资比例|持股比例,赛分科技,承诺|股权激励,认缴出资比例|认缴出资额,,action|amount_or_ratio|date|issuer_alias|target_keyword,-12,drop,direct_hit,,,,,platform_internal,合伙人|普通合伙人|有限合伙人|认缴出资比例|认缴出资额,no,,3,关联方,829,1-1-72 序号 合伙人姓名 /名称 合伙人性质 认缴出资额 （万元） 认缴出资比例 （%） 出资方式 黄杰 有限合伙人 9.2250 2.1589 货币 合计 / 427.3020 100.0000 / 注：苏州杰贤人员构成系发行人国内员工，其中丁忠于2019 年4 月离职。 3、员工持股计划遵循“闭环原则” 公司股权激励方案约定：在赛分科技上市或者被并购之前，有限合伙人可以 选择全部或者部分转让本合伙企业股权份额，只能转让给普通合伙人（即黄学英）， 普通合伙人需要出资购买有限合伙人的份额。 苏州贤达、苏州杰
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,73,74,equity_snapshot,持股比例,,,合伙人名称|执行事务合伙人,,action|amount_or_ratio|date|target_keyword,-3,drop,direct_hit,,,,,platform_internal,合伙人|执行事务合伙人|普通合伙人|有限合伙人,no,,3,,855,"术开发区漳河路30 号汇峰跨境电商产业园一楼 主要经营地址 上海浦东新区兰花路333 世纪大厦15 楼 经营范围 一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、 技术推广（除许可业务外，可自主依法经营法律法规非禁止或限制的 项目） 主营业务与发行人 业务的关系 高新同华主营业务为股权投资，与发行人主营业务相互独立，不存在 竞争关系。 中国证券投资基金 业协会备案 未备案 出资结构 合伙人名称 合伙人类别 认缴金额（万元） 持股比例 （%） 安徽同华投资管理中 心（有限合伙） 普通合伙人 2,400.00 4.21 陈灏元 有限合伙人 50,000.00 87.72 盛秀林 有限合伙人 1,550.00 2.72 周兆渊 有限合伙人 1,400.00 2.46 钱坤 有限合伙人 1,350.00 2.37 郭玥 有限合伙人 300.00 0.53 合计 57,000.00 100.00 注：2024 年2 月，高新同华名称由安徽高新同华创业投资基金（有限合"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,74,75,equity_snapshot,持股比例,,承诺,合伙人名称|执行事务合伙人,,action|amount_or_ratio|date|target_keyword,-8,drop,direct_hit,,,,,platform_internal,合伙人|执行事务合伙人|普通合伙人|有限合伙人,no,,3,,815,"4 成立时间 2015-01-09 注册地址 芜湖市弋江区高新技术开发区漳河路30 号汇峰跨境电商产业园一楼 （申报承诺） 主要经营地址 上海浦东新区兰花路333 世纪大厦1508 室 经营范围 投资管理、创业投资、股权投资，投资咨询（证券、期货咨询除外）。 主营业务与发行人 业务的关系 安徽同华投资管理中心（有限合伙）主营业务为股权投资，与发行人 主营业务相互独立，不存在竞争关系。 出资结构 合伙人名称 合伙人类别 认缴金额（万元） 持股比例（%） 史正富 普通合伙人 248.00 10.33 陈灏元 有限合伙人 1,708.00 71.17 黄志坚 有限合伙人 192.00 8.00 杨丽英 有限合伙人 192.00 8.00 翟立 有限合伙人 60.00 2.50 合计 2,400.00 100.00 3、陆民 陆民，男，生于1964 年，中国国籍，美国永久居留权，身份证号 32010219640913****。截至本招股说明书签署日，陆民直接持有公司8.08%"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,75,76,equity_snapshot,持股比例|股东名称,,,合伙人名称|执行事务合伙人,,action|amount_or_ratio|target_keyword,-4,drop,direct_hit,,,,,platform_internal,合伙人|执行事务合伙人|普通合伙人|有限合伙人,no,,2,,778,"1-1-75 业务的关系 竞争关系。 中国证券投资基金 业协会备案 已备案，私募基金编号SJZ124 出资结构 合伙人名称 合伙人类别 认缴金额 （万元） 持股比例 （%） 国寿（江苏）股权投资有限 公司 普通合伙人 5,000.00 1.00 中国人寿保险股份有限公 司 有限合伙人 300,000.00 60.00 江苏省政府投资基金（有限 合伙） 有限合伙人 150,000.00 30.00 中国人寿财产保险股份有 限公司 有限合伙人 45,000.00 9.00 合计 500,000.00 100.00 国寿疌泉的普通合伙人为国寿（江苏）股权投资有限公司，其基本信息如下： 企业名称 "
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,76,77,equity_snapshot,持股比例,,,合伙人名称,,action|amount_or_ratio|target_keyword,-4,drop,direct_hit,,,,,platform_internal,合伙人|普通合伙人|有限合伙人,no,,2,,961,"市鼓楼区汉中门大街301 号1501 室 主要经营地址 南京市江东中路230 号三号楼九层 经营范围 从事非证券股权投资活动及相关咨询业务。（依法须经批准的项目， 经相关部门批准后方可开展经营活动） 主营业务与发行人 业务的关系 华泰大健康一号主营业务为股权投资，与发行人主营业务相互独立， 不存在竞争关系。 中国证券投资基金 业协会备案 已备案，证券公司直投基金产品编码S32514 出资结构 合伙人名称 合伙人类别 认缴金额 （万元） 持股比例 （%） 华泰紫金投资有限责任公司 普通合伙人 27,910.00 19.12 南京市创新投资集团有限责 任公司 有限合伙人 20,000.00 13.70 江苏今世缘酒业股份有限公 司 有限合伙人 20,000.00 13.70 江苏金财投资有限公司 有限合伙人 10,000.00 6.85 江苏汇鸿创业投资有限公司 有限合伙人 10,000.00 6.85 福建国耀投资有限公司 有限合伙人 7,000.00 4.80 常州高"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,77,78,equity_snapshot,持股比例,,,合伙人名称|执行事务合伙人,,action|amount_or_ratio|target_keyword,-4,drop,direct_hit,,,,,platform_internal,合伙人|执行事务合伙人|普通合伙人|有限合伙人,no,,2,,849,"市鼓楼区汉中门大街301 号1501 室 主要经营地址 南京市江东中路230 号三号楼九层 经营范围 从事非证券股权投资活动及相关咨询业务。（依法须经批准的项目， 经相关部门批准后方可开展经营活动） 主营业务与发行人 业务的关系 华泰大健康二号主营业务为股权投资，与发行人主营业务相互独立， 不存在竞争关系。 中国证券投资基金 业协会备案 已备案，证券公司直投基金产品编码S32515 出资结构 合伙人名称 合伙人类别 认缴金额 （万元） 持股比例 （%） 华泰紫金投资有限责任公司 普通合伙人 1,990.00 19.90 四川省健康养老产业股权投 资基金合伙企业（有限合伙） 有限合伙人 8,000.00 80.00 南京华泰瑞兴投资基金管理 合伙企业（有限合伙） 普通合伙人 10.00 0.10 合计 10,000.00 100.00 （3）华泰紫金投资有限责任公司 华泰紫金投资有限责任公司为华泰大健康一号和华泰大健康二号的普通合"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,78,79,equity_snapshot,持股比例|股东名称,,,执行事务合伙人,,action|amount_or_ratio|date|target_keyword,-3,drop,direct_hit,,,,,other_entity,entity_profile_heading:华泰紫金投资有限责任公司|华泰证券股份有限公司|有限合伙企业,no,,3,,759,"08-12 注册地址 南京市汉中路180 号 主要经营地址 南京市建邺区江东中路230 号华泰证券广场3 号楼9 层 经营范围 股权投资，债权投资，投资于与股权投资、债权投资相关的其它投资 基金；股权投资、债权投资的投资顾问、投资管理，财务顾问服务。 （依法须经批准的项目，经相关部门批准后方可开展经营活动） 主营业务与发行人 业务的关系 华泰紫金投资有限责任公司主营业务为投资管理，与发行人主营业务 相互独立，不存在竞争关系。 出资结构 股东名称 认缴金额（万元） 持股比例（%） 华泰证券股份有限公司 600,000.00 100.00 合计 600,000.00 100.00 6、WEIZHENG XU 及苏州博达、海佳同康 （1）WEIZHENG XU WEIZHENG XU，男，生于1964 年，美国国籍，美国护照号56187****。 截至本招股说明书签署日，WEIZHENG XU 通过苏州博达、海佳同康间接 分别控制公司3.61%和1.49%股权，合计控制公司"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,79,80,equity_snapshot,持股比例|股东名称,,,合伙人名称|执行事务合伙人,,action|amount_or_ratio|target_keyword,-4,drop,direct_hit,,,,,platform_internal,合伙人|执行事务合伙人|普通合伙人|有限合伙人,no,,2,,828,1-1-79 主要经营地址 苏州工业园区丰茂巷52 号香茂花园9 幢501 室（非独立住宅） 经营范围 投资咨询。（依法须经批准的项目，经相关部门批准后方可开展经营 活动） 主营业务与发行人 业务的关系 苏州博达为投资人持股平台，与发行人主营业务相互独立，不存在竞 争关系。 中国证券投资基金 业协会备案 未备案 出资结构 合伙人名称 合伙人类别 认缴金额 （万元） 持股比例 （%） WEIZHENG XU 普通合伙人 247.50 28.03 姚宸 有限合伙人 261.25 29.59 CHONGYING XU 有限合伙人 123.75 14.01 丁师伟 有限合伙人 120.00 13.59 程华莲 有限合伙人 83.00 9.40 陈佑邦 有限合伙人 42.89 4.86 张志娟 有限合伙人 4.61 0.52 合计 883.00 100.00 （3）海佳同康 截至本招股说明书签署日，海佳同康
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,80,81,equity_snapshot,持股数量|持股比例|股东名称|股本结构,,,,,amount_or_ratio|issuer_structure_heading|snapshot_signature|target_keyword,14,candidate,direct_hit,,,issuer_structure,公司股本情况,issuer,issuer_structure_table_continuation,no,,3,,896,"在特别表决权股份或类似安排。 八、发行人协议控制架构的情形 截至本招股说明书签署之日，公司不存在协议控制架构的情形。 九、发行人控股股东、实际控制人重大违法的情况 报告期内，发行人控股股东、实际控制人不存在贪污、贿赂、侵占财产、挪 用财产或者破坏社会主义市场经济秩序的刑事犯罪，不存在欺诈发行、重大信息 披露违法或者其他涉及国家安全、公共安全、生态安全、生产安全、公众健康安 全等领域的重大违法行为。 十、公司股本情况 （一）本次发行前后的股本结构 本次发行前，公司总股本为366,488,394 股。本次向社会公众发行49,975,690 股，占发行完成后公司总股本的比例约为12.00%。本次发行前后公司股本结构 如下： 序号 股东名称 发行前 发行后 持股数量 （股） 持股比例 （%） 持股数量 （股） 持股比例 （%） 黄学英 92,364,177 25.2025 92,364,177 22.1782 周金清 32,200,000 8.7861 32,200,000 "
