company_code,company_name,package_id,raw_event_family,event_title,pages,rule_predicted_type,rule_basis,suggested_human_type,human_event_type,type_match_after_confirmation,classification_source,classification_confidence,needs_human_confirmation,review_priority,classification_reason,existing_human_review_status,field_gold_created,reviewed_by,reviewed_at,source_excerpt,confirmation_status
688758,赛分科技,688758_equity_snapshot_003,equity_snapshot,本次发行前后股本结构,81|82,equity_snapshot,event_family:equity_snapshot,equity_snapshot,equity_snapshot,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:equity_snapshot,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:23:35,"[PAGE 81][PRIMARY] （一）本次发行前后的股本结构本次发行前，公司总股本为366,488,394股。本次向社会公众发行49,975,690股，占发行完成后公司总股本的比例约为12.00%。本次发行前后公司股本结构如下：序号股东名称发行前发行后持股数量（股）持股比例（%）持股数量（股）持股比例（%）1黄学英92,364,17725.202592,364,17722.17822周金清32,200,0008.786132,200,0007.73183高新同华31,050,0008.472331,050,0007.45564陆民29,601,0008.076929,601,0007.10775国寿疌泉28,757,0737.846728,757,0736.90516华泰大健康一号20,146,7015.497220,146,7014.83767源峰磐赛18,075,8734.932218,075,8734.34038苏州贤达15,427,2504.209515,427,2503.70439复星惟盈14,531,6423.965114,531,6423.489310苏州博达13,217,9743.606713,217,9743.173911苏州杰贤7,990,2002.18027,990,2001.918612潘鼎7,268,0001.98317,268,0001.7452 [PAGE 82][PRIMARY] 苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-81序号股东名称发行前发行后持股数量（股）持股比例（%）持股数量（股）持股比例（%）13珠",BATCH_CONFIRMED_BY_STUDENT
688758,赛分科技,688758_equity_snapshot_004,equity_snapshot,本次发行前后前十名自然人股东情况,82|83,equity_snapshot,event_family:equity_snapshot,equity_snapshot,equity_snapshot,True,AI-assisted draft; event type confirmed by student,medium,True,MEDIUM,event_family:equity_snapshot；首轮人工审阅已标记需进一步核对,REVIEWED_NEEDS_FURTHER_WORK,False,lzr,2026-06-19T17:23:44,"[PAGE 82][PRIMARY] （三）本次发行前后公司前十名自然人股东情况本次发行前后，公司前十名自然人股东的直接持股情况及其在公司担任职务情况如下： [PAGE 83][PRIMARY] 苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-82股东名称发行前发行后在公司任职情况持股数量（股）持股比例（%）持股数量（股）持股比例（%）黄学英92,364,17725.202592,364,17722.6822董事长、总经理周金清32,200,0008.786132,200,0007.9075无陆民29,601,0008.076929,601,0007.2692无潘鼎7,268,0001.98317,268,0001.7848监事陈志华3,454,6000.94263,454,6000.8484无耿卫东3,450,0000.94143,450,0000.8472无朱勤华2,231,9320.60902,231,9320.5481无吴征涛1,807,5930.49321,807,5930.4439无唐斌345,4720.0943345,4720.0848无张敏237,5210.0648237,5210.0583董事",USER_CONFIRMED
688758,赛分科技,688758_establishment_001,establishment,有限公司设立及初始出资,50|51,establishment_contribution,event_family:establishment,establishment_contribution,establishment_contribution,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:establishment,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:23:47,"[PAGE 50][PRIMARY] （一）公司前身赛分有限的设立情况2009年1月23日，江苏省苏州工商行政管理局出具《名称预先登记核准通知书》（名称预先登记[2009]第01230006号），预先核准企业名称为“苏州赛分科技有限公司”。2009年2月6日，赛分有限（筹）股东黄学英、沈建林、潘鼎签署了《苏州赛分科技有限公司章程》，载明赛分有限注册资本10,000,000元，以货币出资。首期实缴注册资本4,000,000元，剩余注册资本约定于2011年3月10日前实缴完毕。2009年3月11日，苏州众勤会计师事务所有限公司出具苏众勤（2009）第2047号《验资报告》，截至2009年3月10日，赛分有限（筹）已收到股东以货币资金缴付的注册资本（实收资本）合计4,000,000元。 [PAGE 51][PRIMARY] 苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-502010年6月17日，苏州建信会计师事务所有限公司出具建信内验（2010）字第153号《验资报告》，截至2010年6月17日，赛分有限已收到黄学英第二期缴纳的注册资本（实收资本）合计1,000,000元整，全部以货币出资。2011年4月19日，苏州建信会计师事务所有限公司出具建信内验（2011）字第065号《验资报告》，截至2011年4月18日，赛分有限已收到黄学英、沈建林、潘鼎第三期缴纳的注册资本（实收资本）合计5,000,000元整，全部以货币出资。至此，赛分有限注册资本实缴完毕。2009年3月16日，赛分有限（筹）就设立事项办理完毕工商登记手续，取得了江苏省苏州工业园区工商行政管理局",BATCH_CONFIRMED_BY_STUDENT
688758,赛分科技,688758_historical_context_001,historical_context,申报前十二个月股权代持解除汇总,83,historical_context,event_family:historical_context,out_of_scope,out_of_scope,True,AI-assisted draft; event type confirmed by student,medium,True,HIGH,event_family:historical_context；首轮人工状态为OUT_OF_SCOPE，排除决定需再次确认；标题包含代持形成或解除，需确认主类型,OUT_OF_SCOPE,False,lzr,2026-06-19T17:23:59,"[PAGE 83][PRIMARY] （五）最近一年公司新增股东情况申报前十二个月，除外部自然人股东涉及86,366股（占发行前股份0.02%）的股权代持解除情形，导致上述股权实际持有人发生变化外，公司无新增股东的情况。",USER_CONFIRMED
688758,赛分科技,688758_overall_conversion_001,overall_conversion,整体变更设立股份有限公司,51|52|53,overall_conversion,title_keyword:整体变更/整体改制,overall_conversion,overall_conversion,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,title_keyword:整体变更/整体改制,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:24:03,"[PAGE 51][PRIMARY] （二）股份公司的设立情况2021年8月9日，万隆（上海）资产评估有限公司就赛分有限整体变更设立股份公司事项出具《苏州赛分科技有限公司拟变更设立股份有限公司涉及的其净资产价值资产评估报告》（万隆评报字（2021）第10464号），截至2021年5月31日，赛分有限经评估的账面净资产值为人民币330,045,075.98元。2021年8月9日，容诚会计师事务所（特殊普通合伙）就赛分有限整体变更设立股份公司事项出具《审计报告》（容诚审字[2021]210Z0157号），截至2021年5月31日，赛分有限经审计的账面净资产值为人民币295,800,700.26元。2021年8月9日，赛分有限临时股东会作出决议，审议通过了《关于公司整体变更为股份有限公司的议案》，同意赛分有限企业类型由有限责任公司整体变更为股份有限公司，名称为“苏州赛分科技股份有限公司”；同意以截至2021年5月31日，以赛分有限折合的实收股本总额不高于经评估的净资产值为前提，以上述经审计的账面净资产为基础，按10.7537:1的比例全额折为股份公司的股 [PAGE 52][PRIMARY] 苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-51份总额，每股面值1元，共计27,506,769股，未折股部分268,293,931.26元将全额计入股份公司的资本公积金。公司全体股东作为发起人，按照目前各自在公司的出资比例持有相应数额的股份。2021年8月25日，赛分科技召开创立大会暨第一次股东大会，审议通过《关于苏州赛分科技股份有限公司筹办情况的报告》《关于苏州赛分",BATCH_CONFIRMED_BY_STUDENT
688758,赛分科技,688758_share_transfer_flow_001,share_transfer_flow,报告期内第一次股权转让,55|56,share_transfer,event_family:share_transfer_flow,share_transfer,share_transfer,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:share_transfer_flow,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:24:07,"[PAGE 55][PRIMARY] （1）报告期内第一次股权转让2021年2月22日，赛分有限召开股东会并作出决议，同意黄学英将其持有的赛分有限58.2243万元注册资本分别转让给复星惟盈、朱勤华、唐斌及张敏。2021年1月，黄学英与朱勤华签署了《股权转让协议》，2021年2月24日，黄学英与复星惟盈、唐斌、张敏签署了《股权转让协议》。具体情况如下：序号转让方受让方转让单价（元/注册资本）注册资本（万元）转让价格（万元）1黄学英复星惟盈51.5237.31901,922.8571 [PAGE 56][PRIMARY] 苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-55序号转让方受让方转让单价（元/注册资本）注册资本（万元）转让价格（万元）2朱勤华19.40811,000.00003唐斌0.887245.71434张敏0.610031.4286注：上述表格中转让单价和转让金额之间的细微差异，系计算过程四舍五入造成。2021年3月，上述股权受让方将股权转让款项支付给黄学英。根据国家税务总局苏州工业园区税务局第一税务所出具的完税证明，黄学英已就上述股权转让事项缴纳了个人所得税5,882,051.40元。",BATCH_CONFIRMED_BY_STUDENT
688758,赛分科技,688758_share_transfer_flow_002,share_transfer_flow,2021年8月报告期内第二次股权转让,57|58,share_transfer,event_family:share_transfer_flow,share_transfer,share_transfer,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:share_transfer_flow,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:24:10,[PAGE 57][PRIMARY] 2、2021年8月，报告期内第二次股权转让2021年7月10日，赛分有限召开股东会并作出决议，同意黄学英将其持有的公司0.8%的注册资本22.00万元以人民币0元的价格转让给高新同华。本次股权转让系为解决公司与高新同华之间的业绩承诺与补偿事宜。2021年7月10日，赛分有限、高新同华与黄学英签署《增资协议之补充协议》，约定终止各方于2015年7月签署的《投资合作框架协议》中第四条“业绩承诺”和各方于2015年8月签署的《增资协议》中第五条“业绩承诺和补偿”，各方不再根据被终止条款享有任何权利或承担任何义务，作为补偿，黄学英同意以合计人民币0元的价格向高新同华转让其所持有的赛分有限22万元注册资本， [PAGE 58][PRIMARY] 苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-57双方将另行签署《股权转让协议》。黄学英与高新同华就上述股权转让事宜签署了《股权转让协议》，就该次股权转让事项，黄学英已经取得了免税证明。本次股权转让后，赛分有限的股权结构如下：序号股东姓名/名称认缴出资额（万元）实缴出资额（万元）出资比例（%）出资方式1黄学英803.1668803.166829.1989货币2周金清280.0000280.000010.1793货币3陆民257.4000257.40009.3577货币4国寿疌泉250.0615250.06159.0909货币5高新同华270.0000270.00009.8158货币6华泰大健康一号175.1887175.18876.3689货币7苏州贤达134.1500134.150,BATCH_CONFIRMED_BY_STUDENT
688758,赛分科技,688758_subscription_flow_001,subscription_flow,报告期内第一次增资,56|57,capital_increase,event_family:subscription_flow,capital_increase,capital_increase,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:subscription_flow；已有字段级Gold支持,GOLD_CREATED,True,lzr,,"[PAGE 56][PRIMARY] （2）报告期内第一次增资2021年2月25日，赛分有限召开股东会并作出决议，同意公司注册资本增加342.6769万元至2,750.6769万元。新增的342.6769万元注册资本由国寿疌泉、复星惟盈、唐斌、张敏以人民币1.85亿元认购。2021年2月26日，国寿疌泉、复星惟盈、唐斌、张敏与发行人签署了《关于苏州赛分科技有限公司之增资协议》。本次增资具体情况如下：序号股东姓名/名称认缴出资额（万元）增资价格（元/注册资本）增资金额（万元）出资方式1国寿疌泉250.061553.9913,500.0000货币2复星惟盈89.04314,807.1429货币3唐斌2.1169114.2857货币4张敏1.455478.5714货币注：上述表格中增资单价和增资金额之间的细微差异，系计算过程四舍五入造成。2021年3月9日，国寿疌泉、复星惟盈、唐斌、张敏向公司支付完毕全部增资款。2021年4月20日，公司就股权转让和增资事项办理完毕工商变更登记手续，取得了苏州工业园区市场监督管理局换发的《营业执照》。本次增资和股权转让完成后，赛分有限的股权结构如下：序号股东姓名/名称认缴出资额（万元）实缴出资额（万元）出资比例（%）出资方式1黄学英825.1668825.166829.9987货币 [PAGE 57][PRIMARY] 苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-56序号股东姓名/名称认缴出资额（万元）实缴出资额（万元）出资比例（%）出资方式2周金清280.0000280.000010.1793货币3陆民257.40002",BATCH_CONFIRMED_BY_STUDENT
688758,赛分科技,688758_subscription_flow_002,subscription_flow,2021年11月第二次增资,59|60,capital_increase,event_family:subscription_flow,capital_increase,capital_increase,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:subscription_flow,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:24:15,"[PAGE 59][PRIMARY] 4、2021年11月，报告期内第二次增资2021年10月28日，赛分科技召开2021年第一次临时股东大会，决议同意赛分科技增发股份4,243,901股，新增股份由新增股东源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购。2021年10月28日，上述新增股东与赛分科技签署了《增资协议》。截至2021年11月，上述新增股东已支付完毕全部增资款。本次增资具体情况如下：序号股东姓名/名称认购股份（股）股份价格（元/股）认购金额（万元）出资方式1源峰磐赛1,571,815127.2420,000.00货币2珠海峦恒628,7268,000.00货币3高瓴祈睿628,7268,000.00货币4国药中生461,8465,876.59货币5圣成投资9,699123.41货币6国药二期155,6251,980.20货币7圣祁投资1,55619.80货币8夏尔巴二期392,9545,000.00货币9甘李药业235,7723,000.00货币10吴征涛157,1822,000.00货币合计4,243,901-54,000.00-注：上述表格中增资单价和增资金额之间的细微差异，系计算过程四舍五入造成。2021年11月10日，赛分科技取得了江苏省市场监督管理局换发的《营业执照》。本次增资完成后，赛分科技的股权结构如下：序号股东姓名/名称股份数量（股）持股比例（%）1黄学英8,031,66825.29612周金清2,800,0008.81873高新同华2,700,0008.50384陆民2,574,0008.1",BATCH_CONFIRMED_BY_STUDENT
688758,赛分科技,688758_subscription_flow_003,subscription_flow,2021年12月第三次增资,60|61|62,capital_increase,event_family:subscription_flow,capital_increase,capital_increase,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:subscription_flow,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:24:18,"[PAGE 60][PRIMARY] 00005、2021年12月，报告期内第三次增资2021年11月22日，赛分科技召开2021年第二次临时股东大会，决议同意赛分科技增发股份117,886股，新增股份由新增股东聚贝投资以人民币1,500万元认购。 [PAGE 61][PRIMARY] 苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-602021年11月22日，聚贝投资与赛分科技及原股东签署了《增资协议》。截至2021年12月，聚贝投资支付完毕全部增资款。2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执照》。本次增资完成后，赛分科技的股权结构如下：序号股东姓名/名称股份数量（股）持股比例（%）1黄学英8,031,66825.20252周金清2,800,0008.78613高新同华2,700,0008.47234陆民2,574,0008.07695国寿疌泉2,500,6157.84676华泰大健康一号1,751,8875.49727源峰磐赛1,571,8154.93228苏州贤达1,341,5004.20959复星惟盈1,263,6213.965110苏州博达1,149,3893.606711苏州杰贤694,8002.180212潘鼎632,0001.983113珠海峦恒628,7261.972914高瓴祈睿628,7261.972915海佳同康474,0001.487416国药中生461,8461.449217苏州敦行400,0001.255218夏尔巴二期392,9541.233019陈志华300,4000.942620耿卫东30",BATCH_CONFIRMED_BY_STUDENT
688775,影石创新,688775_equity_snapshot_001,equity_snapshot,招股说明书签署日发行人股权关系图,69|70,equity_snapshot,event_family:equity_snapshot,equity_snapshot,equity_snapshot,True,AI-assisted draft; event type confirmed by student,medium,True,MEDIUM,event_family:equity_snapshot；首轮人工审阅已标记需进一步核对,REVIEWED_NEEDS_FURTHER_WORK,False,lzr,2026-06-19T17:24:23,[PAGE 69][PRIMARY] 三、公司的股权结构及组织结构（一）股权结构截至2024年12月31日，公司股权结构如下： [PAGE 70][PRIMARY] 影石创新科技股份有限公司招股说明书1-1-70注：截至本招股说明书签署日，刘靖康通过北京岚锋、岚沣管理、澜烽管理、岚烽管理、厦门富凯、汇智同裕、深圳麦高间接持有公司29.8891%的股份，系公司实际控制人。刘靖康配偶、一致行动人潘瑶通过厦门富凯、汇智同裕和深圳麦高间接持有公司0.00022%的股份。综上，公司实际控制人刘靖康及其一致行动人潘瑶合计间接持有公司29.8893%的股份。公司实际控制人刘靖康及其一致行动人潘瑶持有公司股份的具体情况参见本招股说明书“第四节公司基本情况”之“五、（一）控股股东及一致行动人、实际控制人的基本情况”之“3、实际控制人及一致行动人的基本情况”,USER_CONFIRMED
688775,影石创新,688775_equity_snapshot_002,equity_snapshot,本次发行前后股本结构,98|99,equity_snapshot,event_family:equity_snapshot,equity_snapshot,equity_snapshot,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:equity_snapshot；已有字段级Gold支持,GOLD_CREATED,True,lzr,,"[PAGE 98][PRIMARY] （一）本次发行前后的股本情况及本次发行情况本次发行前，公司的总股本为36,000.00万股，本次发行人民币普通股4,100.00万股，发行后公司股本总数为40,100.00万股，本次发行的股份占发行后总股本比例为10.22%。本次发行不涉及老股转让。本次发行前后，公司股本 [PAGE 99][PRIMARY] 影石创新科技股份有限公司招股说明书1-1-99结构如下：股东名称发行前发行后股份数（万股）持股比例（%）股份数（万股）持股比例（%）北京岚锋10,777.545329.937610,777.545326.8767EARNACE4,796.617913.32394,796.617911.9616QM1013,384.04139.40013,384.04138.4390香港迅雷3,143.75428.73273,143.75427.8398岚沣管理1,464.02374.06671,464.02373.6509华金同达1,436.70943.99091,436.70943.5828厦门富凯1,332.11163.70031,332.11163.3220澜烽管理1,171.21933.25341,171.21932.9207伊敦传媒976.49852.7125976.49852.4352领誉基石960.13582.6670960.13582.3944中证投资911.26162.5313911.26162.2725金石智娱911.24862.5312911.24862.2724芜湖旷沄638.53741.7737638.53741.5924朗",BATCH_CONFIRMED_BY_STUDENT
688775,影石创新,688775_establishment_001,establishment,有限公司设立及初始出资,62|63,establishment_contribution,event_family:establishment,establishment_contribution,establishment_contribution,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:establishment,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:24:25,"[PAGE 62][PRIMARY] 1、有限公司设立情况2015年7月9日，北京岚锋以货币出资方式设立深圳岚锋，公司注册资本 [PAGE 63][PRIMARY] 影石创新科技股份有限公司招股说明书1-1-631,000.00万元。同日，深圳市市场监督管理局向深圳岚锋签发了《营业执照》（社会信用统一代码：91440300342470600P）。深圳岚锋设立时，出资情况如下：序号股东名称出资额（万元）持股比例（%）1北京岚锋1,000.00100.00合计1,000.00100.",BATCH_CONFIRMED_BY_STUDENT
688775,影石创新,688775_overall_conversion_001,overall_conversion,整体变更设立股份有限公司,63|64,overall_conversion,title_keyword:整体变更/整体改制,overall_conversion,overall_conversion,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,title_keyword:整体变更/整体改制,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:24:29,"[PAGE 63][PRIMARY] 002、股份公司设立情况2020年1月3日，深圳岚锋召开董事会，全体董事一致同意将深圳岚锋变更为股份公司，名称拟定为“影石创新科技股份有限公司”。同日，深圳岚锋全体股东签署了《影石创新科技股份有限公司发起人协议》。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元。深圳岚锋全体股东以其拥有的截至2019年10月31日（股改基准日）的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。截至2020年1月18日，公司已收到全体股东缴纳的注册资本合计人民币36,000.00万元，出资方式为净资产折股。深圳岚锋在评估基准日（2019年10月31日）净资产评估价值为54,553.14万元。2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜，并签署了《影石创新科技股份有限公司章程》。2020年2月26日，深圳市市场监督管理局核准了本次备案登记，并签发了新的《营业执照》。影石创新设立时，股本结构如下：序号股东名称股份数（万股）持股比例（%）1北京岚锋10,777.545329.93762EARNACE4,796.617913.32393QM1013,384.04139.40014香港迅雷3,143.75428.7327 [PAGE 64][PRIMARY] 影石创新科技股份有限公司招股说明书1-1-64序号股东名称股份数（万股）持股比例（%）5岚沣管理1,464.02374.06676华金同达1,436.70943.9909",BATCH_CONFIRMED_BY_STUDENT
688775,影石创新,688775_share_transfer_flow_001,share_transfer_flow,2023年3月第一次股权转让,65|66|67,share_transfer,event_family:share_transfer_flow,share_transfer,share_transfer,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:share_transfer_flow,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:24:34,"[PAGE 65][PRIMARY] 1、2023年3月，股份公司第一次股权转让2023年1月28日和2023年2月17日，影石创新分别召开董事会和股东大会并形成决议，同意德朴投资以1,462.7126万元的对价向汇智同裕转让股本 [PAGE 66][PRIMARY] 影石创新科技股份有限公司招股说明书1-1-66287.0651万元，并据此修订公司章程。上述股权变动系原股东之间的股权转让行为，不属于最近一年新增股东的情形；本次股权转让未造成发行人实际控制人的变更，未对发行人的股权结构的稳定性和持续盈利能力造成不利影响。公司实际控制人刘靖康已出具股份锁定、持股及减持意向的承诺函，承诺其通过汇智同裕间接持有发行人的股份自发行人股票上市之日起36个月内，不转让或者委托他人管理其直接或间接持有的发行人首发前股份，也不由发行人回购该部分股份。本次股权转让情况如下：序号转让方名称受让股东名称转让股本（万元）转让金额（万元）1德朴投资汇智同裕287.06511,462.7126合计287.06511,462.71262023年3月24日，深圳市市场监督管理局核准了本次备案登记。本次变更后，公司的出资情况如下：序号股东名称股份数（万股）持股比例（%）1北京岚锋10,777.545329.93762EARNACE4,796.617913.32393QM1013,384.04139.40014香港迅雷3,143.75428.73275岚沣管理1,464.02374.06676华金同达1,436.70943.99097厦门富凯1,332.11163.70038澜烽管理1,171.21933.253",BATCH_CONFIRMED_BY_STUDENT
920100,三协电机,920100_capitalization_001,capitalization,报告期内资本公积转增股本,9|32|250,capital_reserve_conversion,title_keyword:资本公积转增/转增股本,capital_reserve_conversion,capital_reserve_conversion,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,title_keyword:资本公积转增/转增股本,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:24:38,"[PAGE 32][PRIMARY] （十一）报告期内股利分配情况报告期内，发行人存在股利分配情况，具体如下：序号股利所属期间年度分配情况12023年半年度2023年11月15日，公司召开2023年第五次临时股东大会，审议通过了《关于2023年半年度权益分派预案的议案》，决定以权益分派实施时股权登记日应分配股数38,485,000股为基数，以未分配利润向全体股东每10股派发现金红利3.90元（含税），以股票发行溢价所形成的资本公积向全体股东每10股转增3.80股。本次权益分派共派发现金红利1,500.92万元，转增1,462.43万股。权益分派权益登记日为2023年12月1日，除权除息日为2023年12月4日。 [PAGE 9][SUPPORTING] 1-1-9公司财务报告审计截止日至本招股说明书签署日，公司经营状况正常，经营业绩良好，在经营模式、主要原材料的采购规模及采购价格、主要产品的生产、销售规模及销售价格，主要客户及供应商的构成，税收政策等方面未发生重大变化，亦未发生其他可能影响投资者判断的重大事项。七、2025年1-6月业绩预告信息根据目前经营情况，如果未来公司经营环境及外部环境未发生重大不利变化，公司2025年1-6月业绩预计情况如下：单位：万元项目2025年1-6月预计2024年1-6月变动比例营业收入23,500.00-24,800.0021,083.6711.46%-17.63%归属于母公司所有者净利润2,880.00-3,050.002,808.702.54%-8.59%扣除非经常性损益后归属于母公司所有者净利润2,845.00-3,015.002,803",BATCH_CONFIRMED_BY_STUDENT
920100,三协电机,920100_equity_snapshot_001,equity_snapshot,招股说明书签署日发行人股权关系图,14|33,equity_snapshot,event_family:equity_snapshot,equity_snapshot,equity_snapshot,True,AI-assisted draft; event type confirmed by student,medium,True,MEDIUM,event_family:equity_snapshot；首轮人工审阅已标记需进一步核对,REVIEWED_NEEDS_FURTHER_WORK,False,lzr,2026-06-19T17:24:45,"[PAGE 33][PRIMARY] 四、发行人股东及实际控制人情况（一）控股股东、实际控制人情况1、控股股东、实际控制人的认定截至本招股说明书签署日，发行人控股股东为盛祎，直接持有发行人股份3,344.44万股，持股比例为62.97%。截至本招股说明书签署日，发行人共同实际控制人为盛祎、朱绶青。盛祎与朱绶青为夫妻。盛祎直接持有发行人62.97%的股份；朱绶青直接持有发行人19.49%的股份。盛祎、朱绶青合计控制发行人82.46%的股份。2002年11月至今，盛祎担任三协电机总经理，股份公司成立后担任董事长。综上，认定盛祎、朱绶青为发行人的共同实际控制人。2023年12月12日，盛祎、朱绶青和盛月瑶签署《一致行动协议》。该协议有效期为自签署之日起至公司向不特定合格投资者公开发行股票并上市之日起36个月止。在该协议有效期内，盛祎、朱绶青和盛月瑶对于一致行动相关事项应进行充分沟通并采取一致行动。如盛祎、朱绶青和盛月瑶进行充分沟通协商后，不能达成一致意见的，则应当以盛祎的意见为准，朱绶青、盛月瑶在行使提案权、提名权以及在公司股东大会/董事会上行使表决权时必须与盛祎的意见保持一致。2、控股股东、实际控制人及其一致行动人的基本情况盛祎：中国国籍，无境外永久居留权，男，1973年1月出生，大专学历，身份证号码为3204051973********。1993年8月至2003年2月，在常州宝马集团公司工作，任职员；2002年11月至今，在三协电机（含三协有限、三协股份）工作，任总经理，股份公司成立后任董事长；2007 [PAGE 14][SUPPORTING] 1-1-14第二节概览本概览仅对",USER_CONFIRMED
920100,三协电机,920100_equity_snapshot_002,equity_snapshot,本次发行前后股本结构,35|36|37,equity_snapshot,event_family:equity_snapshot,equity_snapshot,equity_snapshot,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:equity_snapshot,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:24:49,"[PAGE 35][PRIMARY] （一）本次发行前后的股本结构情况本次发行前，公司总股本为5,310.93万股，本次发行上市预计向公众发行不超过1,800.00万股（含本数，不考虑公司本次发行的超额配售选择权），或不超过2,070.00万股（含本数，全额行使公司本次发行的超额配售选择权），发行后公众股东持股比例占发行后总股本的比例不低于25%。在不考虑公司本次发行的超额配售选择权的情况下，本次发行前后的股本情况如下表：序号股东姓名发行前发行后股数（股）持股比例（%）股数（股）持股比例（%）1盛祎33,444,43862.9733,444,43847.032朱绶青10,349,72419.4910,349,72414.553稳正景明4,866,9659.164,866,9656.844长泽创投2,447,0354.612,447,0353.445盛月瑶538,2001.01538,2000.766盛松207,0000.39207,0000.297薛小丽207,0000.39207,0000.298倪进宽207,0000.39207,0000.299余方成207,0000.39207,0000.2910吴春扣138,0000.26138,0000.1911陆宇君110,4000.21110,4000.16 [PAGE 36][PRIMARY] 1-1-3612戈翔俊110,4000.21110,4000.1613陈都亮69,0000.1369,0000.1014圣利69,0000.1369,0000.1015董雪强41,4000.0841,4000.0616文涛41,4000.",BATCH_CONFIRMED_BY_STUDENT
920100,三协电机,920100_equity_snapshot_003,equity_snapshot,本次发行前公司前十名股东情况,37,equity_snapshot,event_family:equity_snapshot,equity_snapshot,equity_snapshot,True,AI-assisted draft; event type confirmed by student,medium,True,MEDIUM,event_family:equity_snapshot；首轮人工审阅已标记需进一步核对,REVIEWED_NEEDS_FURTHER_WORK,False,lzr,2026-06-19T17:24:54,"[PAGE 37][PRIMARY] （二）本次发行前公司前十名股东情况序号股东姓名/名称担任职务持股数量（万股）限售数量（万股）股权比例（%）1盛祎董事长、总经理3,344.443,344.4462.972朱绶青-1,034.971,034.9719.493稳正景明-486.70486.709.164长泽创投-244.70244.704.615盛月瑶人力资源顾问53.8253.821.016盛松董事、销售总监20.7020.700.397薛小丽董事、财务总监20.7020.700.398倪进宽技术总监20.7020.700.399余方成运营总监20.7020.700.3910吴春扣工程部经理13.8013.800.2611现有其他股东-49.6949.680.94合计-5,310.935,310.92100.00注：现有其他股东中，张雯华持股数为138股，为无限售股，张雯华为通过集合竞价方式持有发行人股票的股东。",USER_CONFIRMED
